assessment_id,customer_id,institution_id,date,month,year,current_risk_score,risk_level,fraud_probability,risk_change_from_previous,is_anomaly,anomaly_type,monthly_transaction_volume,transaction_count,approval_recommendation,approval_confidence,primary_explanation_factors
21903,CUST-C0148,INST-014,2023-03-01,3,2023,0.2282,Low,0.0597,0.0006,False,None,14282.54,199,Approve with Conditions,0.8614,Income stability;Payment history
21904,CUST-C0148,INST-014,2023-04-01,4,2023,0.2282,Low,0.1932,0.0,False,None,11529.65,148,Deny,0.7725,Income stability;Payment history
21905,CUST-C0148,INST-014,2023-05-01,5,2023,0.2567,Low,0.0769,0.0285,False,None,9291.12,193,Approve,0.9179,Income stability;Payment history
21906,CUST-C0148,INST-014,2023-06-01,6,2023,0.2913,Low,0.0985,0.0346,False,None,45222.73,1,Approve with Strict Conditions,0.7983,Income stability;Payment history
21907,CUST-C0148,INST-014,2023-07-01,7,2023,0.2723,Low,0.1453,-0.019,False,None,3257.62,138,Approve with Strict Conditions,0.8566,Income stability;Payment history
21908,CUST-C0148,INST-014,2023-08-01,8,2023,0.3018,Low,0.288,0.0295,False,None,42822.12,137,Deny,0.6315,Income stability;Payment history
21909,CUST-C0148,INST-014,2023-09-01,9,2023,0.2552,Low,0.0237,-0.0466,False,None,9901.12,94,Approve with Conditions,0.9295,Income stability;Payment history
21910,CUST-C0148,INST-014,2023-10-01,10,2023,0.2986,Low,0.2957,0.0434,False,None,21076.99,47,Approve,0.6279,Income stability;Payment history
21911,CUST-C0148,INST-014,2023-11-01,11,2023,0.2839,Low,0.1703,-0.0147,False,None,10254.43,67,Deny,0.6095,Income stability;Payment history
21912,CUST-C0148,INST-014,2023-12-01,12,2023,0.3079,Low,0.2555,0.024,False,None,28092.92,68,Approve with Strict Conditions,0.9047,Income stability;Payment history
21913,CUST-C0148,INST-014,2024-01-01,1,2024,0.2693,Low,0.1059,-0.0386,False,None,11099.66,31,Approve,0.6134,Income stability;Payment history
21914,CUST-C0148,INST-014,2024-02-01,2,2024,0.2957,Low,0.1799,0.0264,False,None,25400.8,134,Approve with Conditions,0.5755,Income stability;Payment history
21915,CUST-C0148,INST-014,2024-03-01,3,2024,0.3443,Low,0.2757,0.0486,False,None,11643.28,72,Approve,0.7753,Income stability;Payment history
21916,CUST-C0148,INST-014,2024-04-01,4,2024,0.3809,Low,0.2568,0.0366,False,None,8667.98,125,Deny,0.804,Income stability;Payment history
21917,CUST-C0148,INST-014,2024-05-01,5,2024,0.3481,Low,0.139,-0.0328,False,None,10708.78,113,Approve,0.5092,Income stability;Payment history
21918,CUST-C0148,INST-014,2024-06-01,6,2024,0.3869,Low,0.0755,0.0388,False,None,34522.26,104,Approve with Strict Conditions,0.6957,Income stability;Payment history
21919,CUST-C0148,INST-014,2024-07-01,7,2024,0.377,Low,0.0949,-0.0099,False,None,1495.48,6,Approve with Conditions,0.6999,Income stability;Payment history
21920,CUST-C0148,INST-014,2024-08-01,8,2024,0.4051,Moderate,0.0904,0.0281,False,None,14888.81,109,Approve with Strict Conditions,0.7021,Income stability;Payment history
21921,CUST-C0148,INST-014,2024-09-01,9,2024,0.3815,Low,0.2287,-0.0236,False,None,4051.14,70,Approve with Conditions,0.5068,Income stability;Payment history
21922,CUST-C0148,INST-014,2024-10-01,10,2024,0.3775,Low,0.2076,-0.004,False,None,30959.02,149,Approve with Conditions,0.5007,Income stability;Payment history
21923,CUST-C0148,INST-014,2024-11-01,11,2024,0.3421,Low,0.2771,-0.0354,False,None,11221.04,176,Approve with Conditions,0.9933,Income stability;Payment history
21924,CUST-C0148,INST-014,2024-12-01,12,2024,0.31,Low,0.0875,-0.0321,False,None,44361.77,113,Approve,0.5058,Income stability;Payment history
21925,CUST-C0094,INST-005,2022-01-01,1,2022,0.2835,Low,0.2072,,False,None,35525.02,150,Approve,0.5617,Income stability;Payment history
21926,CUST-C0094,INST-005,2022-02-01,2,2022,0.268,Low,0.0261,-0.0155,False,None,37893.06,77,Deny,0.7935,Income stability;Payment history
21927,CUST-C0094,INST-005,2022-03-01,3,2022,0.2522,Low,0.0731,-0.0158,False,None,9049.07,57,Approve,0.8941,Income stability;Payment history
21928,CUST-C0094,INST-005,2022-04-01,4,2022,0.2907,Low,0.1032,0.0385,False,None,17004.25,51,Approve with Strict Conditions,0.5941,Income stability;Payment history
21929,CUST-C0094,INST-005,2022-05-01,5,2022,0.2618,Low,0.2683,-0.0289,False,None,20038.23,59,Approve with Conditions,0.5085,Income stability;Payment history
21930,CUST-C0094,INST-005,2022-06-01,6,2022,0.2601,Low,0.0565,-0.0017,False,None,31081.75,107,Approve with Strict Conditions,0.826,Income stability;Payment history
21931,CUST-C0094,INST-005,2022-07-01,7,2022,0.2979,Low,0.1857,0.0378,False,None,8348.37,88,Approve with Conditions,0.6636,Income stability;Payment history
21932,CUST-C0094,INST-005,2022-08-01,8,2022,0.3321,Low,0.0288,0.0342,False,None,36854.71,158,Deny,0.7305,Income stability;Payment history
21933,CUST-C0094,INST-005,2022-09-01,9,2022,0.3514,Low,0.2241,0.0193,False,None,23197.62,6,Approve with Conditions,0.5889,Income stability;Payment history
21934,CUST-C0094,INST-005,2022-10-01,10,2022,0.3021,Low,0.1834,-0.0493,False,None,27184.97,45,Approve,0.84,Income stability;Payment history
21935,CUST-C0094,INST-005,2022-11-01,11,2022,0.3019,Low,0.0677,-0.0002,False,None,19358.95,84,Approve with Strict Conditions,0.6919,Income stability;Payment history
21936,CUST-C0094,INST-005,2022-12-01,12,2022,0.2722,Low,0.2875,-0.0297,False,None,43067.09,176,Deny,0.9502,Income stability;Payment history
21937,CUST-C0094,INST-005,2023-01-01,1,2023,0.2841,Low,0.0294,0.0119,False,None,34325.5,187,Approve with Conditions,0.8085,Income stability;Payment history
21938,CUST-C0094,INST-005,2023-02-01,2,2023,0.2933,Low,0.0631,0.0092,False,None,24737.15,114,Approve with Conditions,0.6089,Income stability;Payment history
21939,CUST-C0094,INST-005,2023-03-01,3,2023,0.2528,Low,0.0434,-0.0405,False,None,34440.62,159,Approve with Strict Conditions,0.6475,Income stability;Payment history
21940,CUST-C0094,INST-005,2023-04-01,4,2023,0.2595,Low,0.0678,0.0067,False,None,22266.92,28,Approve with Conditions,0.5741,Income stability;Payment history
21941,CUST-C0094,INST-005,2023-05-01,5,2023,0.2338,Low,0.1145,-0.0257,False,None,22813.29,77,Approve with Strict Conditions,0.8196,Income stability;Payment history
21942,CUST-C0094,INST-005,2023-06-01,6,2023,0.1859,Very Low,0.0558,-0.0479,False,None,39295.57,196,Approve with Strict Conditions,0.7654,Income stability;Payment history
21943,CUST-C0094,INST-005,2023-07-01,7,2023,0.1492,Very Low,0.1213,-0.0367,False,None,34531.19,128,Approve,0.9517,Income stability;Payment history
21944,CUST-C0094,INST-005,2023-08-01,8,2023,0.1922,Very Low,0.1627,0.043,False,None,25945.3,142,Approve with Strict Conditions,0.7451,Income stability;Payment history
21945,CUST-C0094,INST-005,2023-09-01,9,2023,0.2009,Low,0.0046,0.0087,False,None,21925.11,176,Approve with Strict Conditions,0.958,Income stability;Payment history
21946,CUST-C0094,INST-005,2023-10-01,10,2023,0.2008,Low,0.2778,-0.0001,False,None,11210.08,77,Approve with Strict Conditions,0.5649,Income stability;Payment history
21947,CUST-C0094,INST-005,2023-11-01,11,2023,0.1522,Very Low,0.1875,-0.0486,False,None,17244.26,11,Approve,0.9032,Income stability;Payment history
21948,CUST-C0094,INST-005,2023-12-01,12,2023,0.1119,Very Low,0.2404,-0.0403,False,None,30318.35,148,Approve with Strict Conditions,0.8441,Income stability;Payment history
21949,CUST-C0094,INST-005,2024-01-01,1,2024,0.1613,Very Low,0.0759,0.0494,False,None,37249.65,148,Approve,0.9689,Income stability;Payment history
21950,CUST-C0094,INST-005,2024-02-01,2,2024,0.1702,Very Low,0.2667,0.0089,False,None,1546.13,196,Approve,0.9101,Income stability;Payment history
21951,CUST-C0094,INST-005,2024-03-01,3,2024,0.155,Very Low,0.064,-0.0152,False,None,10091.53,9,Approve,0.7787,Income stability;Payment history
21952,CUST-C0094,INST-005,2024-04-01,4,2024,0.1928,Very Low,0.1622,0.0378,False,None,30115.63,163,Approve with Conditions,0.5852,Income stability;Payment history
21953,CUST-C0094,INST-005,2024-05-01,5,2024,0.143,Very Low,0.0756,-0.0498,True,Behavioral Deviation,23747.24,111,Approve with Strict Conditions,0.916,Income stability;Payment history
21954,CUST-C0094,INST-005,2024-06-01,6,2024,0.1419,Very Low,0.111,-0.0011,False,None,1067.2,94,Approve with Strict Conditions,0.7912,Income stability;Payment history
21955,CUST-C0094,INST-005,2024-07-01,7,2024,0.0989,Very Low,0.093,-0.043,False,None,14008.89,90,Approve with Conditions,0.507,Income stability;Payment history
21956,CUST-C0094,INST-005,2024-08-01,8,2024,0.0903,Very Low,0.0346,-0.0086,False,None,28946.06,39,Approve with Conditions,0.8609,Income stability;Payment history
21957,CUST-C0094,INST-005,2024-09-01,9,2024,0.0407,Very Low,0.2579,-0.0496,False,None,24833.55,96,Approve,0.7052,Income stability;Payment history
21958,CUST-C0094,INST-005,2024-10-01,10,2024,0.0557,Very Low,0.107,0.015,False,None,12377.77,33,Approve with Conditions,0.7296,Income stability;Payment history
21959,CUST-C0094,INST-005,2024-11-01,11,2024,0.0359,Very Low,0.039,-0.0198,False,None,27170.18,127,Approve,0.6826,Income stability;Payment history
21960,CUST-C0094,INST-005,2024-12-01,12,2024,0.01,Very Low,0.1288,-0.0259,False,None,46187.0,130,Approve with Conditions,0.7366,Income stability;Payment history
21961,CUST-C0007,INST-009,2022-01-01,1,2022,0.5344,Moderate,0.2557,,False,None,46383.0,24,Deny,0.9834,Income stability;Payment history
21962,CUST-C0007,INST-009,2022-02-01,2,2022,0.5311,Moderate,0.2587,-0.0033,False,None,2850.33,92,Approve with Conditions,0.5887,Income stability;Payment history
21963,CUST-C0007,INST-009,2022-03-01,3,2022,0.5054,Moderate,0.0162,-0.0257,False,None,1074.26,13,Approve,0.5596,Income stability;Payment history
21964,CUST-C0007,INST-009,2022-04-01,4,2022,0.4776,Moderate,0.0915,-0.0278,True,Rapid Score Change,18156.21,40,Approve,0.6831,Income stability;Payment history
21965,CUST-C0007,INST-009,2022-05-01,5,2022,0.438,Moderate,0.2009,-0.0396,False,None,47102.46,62,Approve,0.6251,Income stability;Payment history
21966,CUST-C0007,INST-009,2022-06-01,6,2022,0.4267,Moderate,0.0136,-0.0113,False,None,12269.62,181,Approve,0.5443,Income stability;Payment history
21967,CUST-C0007,INST-009,2022-07-01,7,2022,0.3926,Low,0.1884,-0.0341,False,None,12447.45,106,Approve,0.6062,Income stability;Payment history
21968,CUST-C0007,INST-009,2022-08-01,8,2022,0.349,Low,0.0974,-0.0436,False,None,13064.66,5,Deny,0.6497,Income stability;Payment history
21969,CUST-C0007,INST-009,2022-09-01,9,2022,0.3929,Low,0.1992,0.0439,False,None,32752.25,150,Deny,0.7615,Income stability;Payment history
21970,CUST-C0007,INST-009,2022-10-01,10,2022,0.431,Moderate,0.2353,0.0381,False,None,13455.41,135,Approve with Conditions,0.5302,Income stability;Payment history
21971,CUST-C0007,INST-009,2022-11-01,11,2022,0.4034,Moderate,0.251,-0.0276,False,None,37541.37,129,Approve with Conditions,0.9289,Income stability;Payment history
21972,CUST-C0007,INST-009,2022-12-01,12,2022,0.4389,Moderate,0.0746,0.0355,False,None,9378.76,197,Approve with Conditions,0.5277,Income stability;Payment history
21973,CUST-C0007,INST-009,2023-01-01,1,2023,0.4214,Moderate,0.0455,-0.0175,False,None,4644.95,35,Deny,0.8307,Income stability;Payment history
21974,CUST-C0007,INST-009,2023-02-01,2,2023,0.4634,Moderate,0.1223,0.042,False,None,29495.16,10,Deny,0.8572,Income stability;Payment history
21975,CUST-C0007,INST-009,2023-03-01,3,2023,0.4659,Moderate,0.2787,0.0025,False,None,37258.67,30,Deny,0.5755,Income stability;Payment history
21976,CUST-C0007,INST-009,2023-04-01,4,2023,0.4628,Moderate,0.1181,-0.0031,False,None,20750.93,116,Approve with Strict Conditions,0.5196,Income stability;Payment history
21977,CUST-C0007,INST-009,2023-05-01,5,2023,0.511,Moderate,0.0026,0.0482,False,None,4130.28,30,Deny,0.7403,Income stability;Payment history
21978,CUST-C0007,INST-009,2023-06-01,6,2023,0.5045,Moderate,0.2486,-0.0065,False,None,9473.48,39,Deny,0.7283,Income stability;Payment history
21979,CUST-C0007,INST-009,2023-07-01,7,2023,0.5001,Moderate,0.0166,-0.0044,False,None,37403.88,52,Approve,0.8671,Income stability;Payment history
21980,CUST-C0007,INST-009,2023-08-01,8,2023,0.5117,Moderate,0.2957,0.0116,False,None,29479.25,68,Approve with Conditions,0.9737,Income stability;Payment history
21981,CUST-C0007,INST-009,2023-09-01,9,2023,0.5568,Moderate,0.2605,0.0451,False,None,40833.31,100,Approve,0.6665,Income stability;Payment history
21982,CUST-C0007,INST-009,2023-10-01,10,2023,0.5237,Moderate,0.1161,-0.0331,False,None,29571.92,96,Approve with Strict Conditions,0.8933,Income stability;Payment history
21983,CUST-C0007,INST-009,2023-11-01,11,2023,0.5664,Moderate,0.2936,0.0427,False,None,10988.76,143,Approve with Strict Conditions,0.5225,Income stability;Payment history
21984,CUST-C0007,INST-009,2023-12-01,12,2023,0.6073,High,0.1398,0.0409,False,None,15869.24,113,Approve,0.8817,Income stability;Payment history
21985,CUST-C0007,INST-009,2024-01-01,1,2024,0.6019,High,0.1113,-0.0054,False,None,23283.34,116,Approve with Conditions,0.951,Income stability;Payment history
21986,CUST-C0007,INST-009,2024-02-01,2,2024,0.6295,High,0.1339,0.0276,False,None,29790.24,186,Approve with Strict Conditions,0.984,Income stability;Payment history
21987,CUST-C0007,INST-009,2024-03-01,3,2024,0.597,Moderate,0.2482,-0.0325,False,None,22589.79,189,Deny,0.8667,Income stability;Payment history
21988,CUST-C0007,INST-009,2024-04-01,4,2024,0.6044,High,0.1507,0.0074,False,None,33366.28,150,Approve,0.852,Income stability;Payment history
21989,CUST-C0007,INST-009,2024-05-01,5,2024,0.648,High,0.1579,0.0436,False,None,24763.72,44,Deny,0.6956,Income stability;Payment history
21990,CUST-C0007,INST-009,2024-06-01,6,2024,0.5988,Moderate,0.2595,-0.0492,False,None,45003.81,13,Approve,0.5635,Income stability;Payment history
21991,CUST-C0007,INST-009,2024-07-01,7,2024,0.5591,Moderate,0.1297,-0.0397,False,None,36288.44,138,Approve with Strict Conditions,0.6468,Income stability;Payment history
21992,CUST-C0007,INST-009,2024-08-01,8,2024,0.5885,Moderate,0.257,0.0294,False,None,10115.09,193,Deny,0.9794,Income stability;Payment history
21993,CUST-C0007,INST-009,2024-09-01,9,2024,0.5441,Moderate,0.1853,-0.0444,True,Unusual Transaction Pattern,44201.36,177,Approve,0.895,Income stability;Payment history
21994,CUST-C0007,INST-009,2024-10-01,10,2024,0.5408,Moderate,0.027,-0.0033,False,None,28712.07,6,Approve with Conditions,0.7307,Income stability;Payment history
21995,CUST-C0007,INST-009,2024-11-01,11,2024,0.5659,Moderate,0.2653,0.0251,False,None,24707.01,153,Deny,0.9098,Income stability;Payment history
21996,CUST-C0007,INST-009,2024-12-01,12,2024,0.5952,Moderate,0.2273,0.0293,False,None,33543.23,141,Approve,0.8365,Income stability;Payment history
21997,CUST-C0011,INST-008,2022-01-01,1,2022,0.3778,Low,0.1632,,False,None,16038.83,158,Deny,0.619,Income stability;Payment history
21998,CUST-C0011,INST-008,2022-02-01,2,2022,0.3441,Low,0.066,-0.0337,False,None,36957.71,161,Approve,0.5769,Income stability;Payment history
21999,CUST-C0011,INST-008,2022-03-01,3,2022,0.3904,Low,0.0711,0.0463,True,Unusual Transaction Pattern,43926.05,2,Approve with Strict Conditions,0.9131,Income stability;Payment history
22000,CUST-C0011,INST-008,2022-04-01,4,2022,0.351,Low,0.0523,-0.0394,False,None,22426.42,165,Approve,0.984,Income stability;Payment history
22001,CUST-C0011,INST-008,2022-05-01,5,2022,0.3259,Low,0.0802,-0.0251,False,None,21809.09,33,Approve with Strict Conditions,0.5877,Income stability;Payment history
22002,CUST-C0011,INST-008,2022-06-01,6,2022,0.3579,Low,0.1099,0.032,False,None,25084.75,28,Deny,0.8016,Income stability;Payment history
22003,CUST-C0011,INST-008,2022-07-01,7,2022,0.3391,Low,0.2687,-0.0188,False,None,7181.19,10,Approve with Conditions,0.9236,Income stability;Payment history
22004,CUST-C0011,INST-008,2022-08-01,8,2022,0.3184,Low,0.294,-0.0207,False,None,10290.03,5,Approve,0.8463,Income stability;Payment history
22005,CUST-C0011,INST-008,2022-09-01,9,2022,0.3643,Low,0.2689,0.0459,False,None,31216.67,150,Deny,0.9583,Income stability;Payment history
22006,CUST-C0011,INST-008,2022-10-01,10,2022,0.319,Low,0.1944,-0.0453,False,None,20657.37,72,Approve with Strict Conditions,0.9852,Income stability;Payment history
22007,CUST-C0011,INST-008,2022-11-01,11,2022,0.3414,Low,0.2289,0.0224,False,None,35471.33,126,Approve with Conditions,0.612,Income stability;Payment history
22008,CUST-C0011,INST-008,2022-12-01,12,2022,0.3451,Low,0.1748,0.0037,False,None,38149.77,39,Approve with Strict Conditions,0.6796,Income stability;Payment history
22009,CUST-C0011,INST-008,2023-01-01,1,2023,0.3665,Low,0.2815,0.0214,False,None,25694.91,138,Deny,0.5918,Income stability;Payment history
22010,CUST-C0011,INST-008,2023-02-01,2,2023,0.3426,Low,0.1936,-0.0239,False,None,1512.69,84,Approve with Conditions,0.9087,Income stability;Payment history
22011,CUST-C0011,INST-008,2023-03-01,3,2023,0.323,Low,0.1586,-0.0196,False,None,11481.95,146,Deny,0.5592,Income stability;Payment history
22012,CUST-C0011,INST-008,2023-04-01,4,2023,0.305,Low,0.2827,-0.018,False,None,3657.69,72,Approve,0.5892,Income stability;Payment history
22013,CUST-C0011,INST-008,2023-05-01,5,2023,0.2794,Low,0.0253,-0.0256,False,None,19977.92,180,Approve with Conditions,0.5019,Income stability;Payment history
22014,CUST-C0011,INST-008,2023-06-01,6,2023,0.2621,Low,0.0101,-0.0173,False,None,27462.12,45,Approve,0.6737,Income stability;Payment history
22015,CUST-C0011,INST-008,2023-07-01,7,2023,0.2674,Low,0.2426,0.0053,False,None,33585.29,122,Approve with Strict Conditions,0.9575,Income stability;Payment history
22016,CUST-C0011,INST-008,2023-08-01,8,2023,0.2885,Low,0.1326,0.0211,False,None,37075.97,41,Approve with Strict Conditions,0.8738,Income stability;Payment history
22017,CUST-C0011,INST-008,2023-09-01,9,2023,0.303,Low,0.2681,0.0145,False,None,31937.88,15,Approve,0.9127,Income stability;Payment history
22018,CUST-C0011,INST-008,2023-10-01,10,2023,0.3445,Low,0.2774,0.0415,False,None,10263.58,129,Approve with Conditions,0.8979,Income stability;Payment history
22019,CUST-C0011,INST-008,2023-11-01,11,2023,0.3617,Low,0.2169,0.0172,False,None,36639.61,19,Deny,0.5361,Income stability;Payment history
22020,CUST-C0011,INST-008,2023-12-01,12,2023,0.398,Low,0.1388,0.0363,False,None,45566.13,138,Approve,0.5346,Income stability;Payment history
22021,CUST-C0011,INST-008,2024-01-01,1,2024,0.4172,Moderate,0.1372,0.0192,False,None,16359.34,141,Approve with Conditions,0.9703,Income stability;Payment history
22022,CUST-C0011,INST-008,2024-02-01,2,2024,0.416,Moderate,0.1495,-0.0012,False,None,10188.45,128,Deny,0.7729,Income stability;Payment history
22023,CUST-C0011,INST-008,2024-03-01,3,2024,0.3761,Low,0.0655,-0.0399,False,None,30784.27,48,Approve with Strict Conditions,0.8574,Income stability;Payment history
22024,CUST-C0011,INST-008,2024-04-01,4,2024,0.4131,Moderate,0.266,0.037,False,None,1335.88,90,Approve with Conditions,0.6578,Income stability;Payment history
22025,CUST-C0011,INST-008,2024-05-01,5,2024,0.4598,Moderate,0.088,0.0467,False,None,9204.52,82,Approve,0.7381,Income stability;Payment history
22026,CUST-C0011,INST-008,2024-06-01,6,2024,0.4501,Moderate,0.0753,-0.0097,False,None,45870.43,111,Approve with Conditions,0.9678,Income stability;Payment history
22027,CUST-C0011,INST-008,2024-07-01,7,2024,0.4254,Moderate,0.1522,-0.0247,False,None,2350.21,17,Approve,0.8216,Income stability;Payment history
22028,CUST-C0011,INST-008,2024-08-01,8,2024,0.4117,Moderate,0.0278,-0.0137,False,None,23696.71,91,Approve,0.5578,Income stability;Payment history
22029,CUST-C0011,INST-008,2024-09-01,9,2024,0.4417,Moderate,0.0962,0.03,False,None,3263.05,70,Deny,0.8922,Income stability;Payment history
22030,CUST-C0011,INST-008,2024-10-01,10,2024,0.4309,Moderate,0.0228,-0.0108,False,None,20130.95,185,Approve,0.9557,Income stability;Payment history
22031,CUST-C0011,INST-008,2024-11-01,11,2024,0.454,Moderate,0.0895,0.0231,False,None,40179.29,115,Approve with Conditions,0.5644,Income stability;Payment history
22032,CUST-C0011,INST-008,2024-12-01,12,2024,0.4468,Moderate,0.0227,-0.0072,False,None,41309.87,144,Approve with Strict Conditions,0.8479,Income stability;Payment history
22033,CUST-C0117,INST-011,2022-01-01,1,2022,0.4761,Moderate,0.2055,,False,None,6440.4,101,Deny,0.6877,Income stability;Payment history
22034,CUST-C0117,INST-011,2022-02-01,2,2022,0.4867,Moderate,0.0112,0.0106,False,None,3909.4,54,Approve with Conditions,0.5066,Income stability;Payment history
22035,CUST-C0117,INST-011,2022-03-01,3,2022,0.5229,Moderate,0.0572,0.0362,False,None,32199.04,73,Approve with Conditions,0.8059,Income stability;Payment history
22036,CUST-C0117,INST-011,2022-04-01,4,2022,0.528,Moderate,0.178,0.0051,False,None,14918.65,194,Deny,0.5551,Income stability;Payment history
22037,CUST-C0117,INST-011,2022-05-01,5,2022,0.5371,Moderate,0.0379,0.0091,False,None,42843.42,113,Deny,0.7538,Income stability;Payment history
22038,CUST-C0117,INST-011,2022-06-01,6,2022,0.5214,Moderate,0.0452,-0.0157,False,None,13822.45,56,Approve,0.6411,Income stability;Payment history
22039,CUST-C0117,INST-011,2022-07-01,7,2022,0.4832,Moderate,0.1303,-0.0382,False,None,46375.17,127,Approve with Conditions,0.701,Income stability;Payment history
22040,CUST-C0117,INST-011,2022-08-01,8,2022,0.4539,Moderate,0.2263,-0.0293,False,None,47752.56,178,Approve with Conditions,0.6076,Income stability;Payment history
22041,CUST-C0117,INST-011,2022-09-01,9,2022,0.4179,Moderate,0.0778,-0.036,False,None,30963.85,175,Approve,0.9091,Income stability;Payment history
22042,CUST-C0117,INST-011,2022-10-01,10,2022,0.3968,Low,0.1528,-0.0211,False,None,10930.75,1,Approve with Conditions,0.5545,Income stability;Payment history
22043,CUST-C0117,INST-011,2022-11-01,11,2022,0.3783,Low,0.2276,-0.0185,False,None,10479.46,128,Approve with Conditions,0.9268,Income stability;Payment history
22044,CUST-C0117,INST-011,2022-12-01,12,2022,0.3731,Low,0.2415,-0.0052,False,None,32158.79,170,Approve with Strict Conditions,0.6187,Income stability;Payment history
22045,CUST-C0117,INST-011,2023-01-01,1,2023,0.3735,Low,0.1346,0.0004,False,None,4488.85,74,Approve with Conditions,0.8822,Income stability;Payment history
22046,CUST-C0117,INST-011,2023-02-01,2,2023,0.3605,Low,0.2182,-0.013,False,None,35571.25,178,Approve with Conditions,0.6907,Income stability;Payment history
22047,CUST-C0117,INST-011,2023-03-01,3,2023,0.4024,Moderate,0.0772,0.0419,False,None,21529.69,85,Deny,0.8039,Income stability;Payment history
22048,CUST-C0117,INST-011,2023-04-01,4,2023,0.407,Moderate,0.0292,0.0046,True,Unusual Transaction Pattern,6480.78,64,Approve,0.9102,Income stability;Payment history
22049,CUST-C0117,INST-011,2023-05-01,5,2023,0.423,Moderate,0.2647,0.016,False,None,33540.73,81,Deny,0.8969,Income stability;Payment history
22050,CUST-C0117,INST-011,2023-06-01,6,2023,0.4224,Moderate,0.1859,-0.0006,False,None,10453.76,97,Approve,0.8762,Income stability;Payment history
22051,CUST-C0117,INST-011,2023-07-01,7,2023,0.3725,Low,0.2679,-0.0499,False,None,14276.27,153,Deny,0.8302,Income stability;Payment history
22052,CUST-C0117,INST-011,2023-08-01,8,2023,0.3421,Low,0.1454,-0.0304,False,None,14467.78,95,Deny,0.8714,Income stability;Payment history
22053,CUST-C0117,INST-011,2023-09-01,9,2023,0.3232,Low,0.1366,-0.0189,False,None,4321.94,187,Approve with Conditions,0.6103,Income stability;Payment history
22054,CUST-C0117,INST-011,2023-10-01,10,2023,0.2809,Low,0.2854,-0.0423,False,None,39125.71,10,Deny,0.9841,Income stability;Payment history
22055,CUST-C0117,INST-011,2023-11-01,11,2023,0.3055,Low,0.2713,0.0246,False,None,4667.86,89,Approve with Conditions,0.9538,Income stability;Payment history
22056,CUST-C0117,INST-011,2023-12-01,12,2023,0.3442,Low,0.1412,0.0387,False,None,3597.98,22,Approve with Strict Conditions,0.8291,Income stability;Payment history
22057,CUST-C0117,INST-011,2024-01-01,1,2024,0.3928,Low,0.004,0.0486,False,None,27093.54,45,Approve with Conditions,0.6349,Income stability;Payment history
22058,CUST-C0117,INST-011,2024-02-01,2,2024,0.4404,Moderate,0.1577,0.0476,False,None,4461.66,170,Approve,0.8663,Income stability;Payment history
22059,CUST-C0117,INST-011,2024-03-01,3,2024,0.4846,Moderate,0.1662,0.0442,False,None,10703.9,85,Approve with Conditions,0.5494,Income stability;Payment history
22060,CUST-C0117,INST-011,2024-04-01,4,2024,0.4491,Moderate,0.0349,-0.0355,False,None,14040.93,9,Approve with Strict Conditions,0.6154,Income stability;Payment history
22061,CUST-C0117,INST-011,2024-05-01,5,2024,0.4436,Moderate,0.2636,-0.0055,False,None,38708.42,69,Approve,0.8547,Income stability;Payment history
22062,CUST-C0117,INST-011,2024-06-01,6,2024,0.4081,Moderate,0.0242,-0.0355,False,None,20537.51,84,Approve,0.6789,Income stability;Payment history
22063,CUST-C0117,INST-011,2024-07-01,7,2024,0.4238,Moderate,0.2588,0.0157,False,None,7328.83,156,Deny,0.9701,Income stability;Payment history
22064,CUST-C0117,INST-011,2024-08-01,8,2024,0.3832,Low,0.183,-0.0406,False,None,13064.63,102,Approve with Strict Conditions,0.8798,Income stability;Payment history
22065,CUST-C0117,INST-011,2024-09-01,9,2024,0.3595,Low,0.1331,-0.0237,False,None,49652.5,199,Approve with Strict Conditions,0.5546,Income stability;Payment history
22066,CUST-C0117,INST-011,2024-10-01,10,2024,0.4059,Moderate,0.2742,0.0464,False,None,21753.59,73,Approve with Conditions,0.9256,Income stability;Payment history
22067,CUST-C0117,INST-011,2024-11-01,11,2024,0.3993,Low,0.0353,-0.0066,False,None,36474.91,6,Deny,0.8474,Income stability;Payment history
22068,CUST-C0117,INST-011,2024-12-01,12,2024,0.4467,Moderate,0.0574,0.0474,False,None,47165.14,151,Deny,0.5636,Income stability;Payment history
22069,CUST-C0201,INST-010,2022-01-01,1,2022,0.3706,Low,0.0992,,False,None,16962.87,186,Approve with Strict Conditions,0.9824,Income stability;Payment history
22070,CUST-C0201,INST-010,2022-02-01,2,2022,0.4082,Moderate,0.0623,0.0376,True,Rapid Score Change,28417.08,187,Deny,0.8571,Income stability;Payment history
22071,CUST-C0201,INST-010,2022-03-01,3,2022,0.4229,Moderate,0.0239,0.0147,False,None,9193.18,2,Approve with Conditions,0.5177,Income stability;Payment history
22072,CUST-C0201,INST-010,2022-04-01,4,2022,0.3736,Low,0.1944,-0.0493,False,None,36147.35,66,Approve with Strict Conditions,0.64,Income stability;Payment history
22073,CUST-C0201,INST-010,2022-05-01,5,2022,0.4,Low,0.0618,0.0264,False,None,6109.86,99,Approve,0.9323,Income stability;Payment history
22074,CUST-C0201,INST-010,2022-06-01,6,2022,0.3955,Low,0.0542,-0.0045,False,None,29819.62,45,Approve with Conditions,0.5828,Income stability;Payment history
